LOAN,MORTDUE,VALUE,YOJ,CLAGE,CLNO,DEBTINC
26900,215692,286555,8,468.178122,55,30.553005
27000,79218,115721,9,280.34372,35,33.227763
27000,77910,117590,4,91.874211,31,38.497155
27000,50375,70656,8,125.716041,20,43.133845
27000,13718,35684,16,122.294447,18,24.35576
27000,144901,178093,7,331.113972,34,40.566552
27000,45482,77000,0.8,164.3,19,NaN
27000,124000,162000,0.8,166.366667,34,NaN
27000,54515,82539,20,203.861399,26,37.112352
27000,45880,82425,21,212.644221,27,36.997794
27000,54834,85391,9,132.578545,30,39.305739
27000,NaN,38441,8,85.179503,14,23.691176
27000,60631,86091,24,200.141454,20,26.248757
27000,23160,58074,36,275.843231,24,40.13322
27000,NaN,61844,26,133.099737,8,22.718653
27000,NaN,38356,8,87.474223,13,20.927415
27100,63844,101000,8,128.8,22,NaN
27100,140305,237302,27,349.514268,18,37.420847
27100,44095,77587,14,92.140029,15,33.535547
27100,24494,77479,NaN,101.312917,26,31.124554
27100,NaN,31681,23,92.51403,15,29.741909
27100,33649,63214,2,113.036737,6,37.837864
27100,20479,46735,24,103.81629,10,24.258677
27100,118200,159739,6,117.15216,27,34.206008
27100,20497,74244,NaN,93.060343,25,27.36134
27200,70730,93752,8,165.919333,20,36.170905
27200,145725,179197,1,183.376288,34,40.28748
27200,83894,121302,6,124.274697,18,29.732489
27200,110470,180982,17,295.471449,30,34.76695
27200,61000,104044,16,141.981234,30,39.546508
27200,101680,134864,10,150.596198,29,40.880495
27200,97541,126368,0,186.778548,38,34.810689
27200,61118,35184,10,134.648904,23,45.25529
27200,24070,58216,35,273.341757,24,37.639947
27200,58383,92484,22,170.072324,20,23.80982
27300,66878,93656,11,153.795905,20,39.085006
27300,72314,118839,5,99.693832,31,42.34342
27300,44026,71597,22,287.226796,30,38.486949
27300,97373,126102,10,139.132598,28,39.173554
27300,55973,93503,22,167.741731,19,26.210176
27300,53223,86696,0,96.070688,22,34.517791
27300,135823,185416,1,135.359748,38,32.794976
27300,106221,137727,3,300.574511,45,32.560359
27300,37636,73328,12,80.792694,16,34.268228
27300,NaN,37531,22,82.660269,14,29.609848
27300,127260,212953,9,244.165421,26,21.241195
27300,NaN,43277,9,101.886615,14,20.808196
27300,149950,177309,6,328.168123,35,39.159554
27300,NaN,116708,11,175.20096,26,33.747826
27300,140773,188414,12,144.093465,37,41.482804
27400,99900,143437,21,211.108277,12,39.110298
27400,113364,146520,16,284.368018,13,34.627659
27400,NaN,39858,11,87.379008,14,20.588214
27400,NaN,121625,7,154.437848,27,33.373814
27400,195497,246354,8,89.264427,25,39.664823
27400,51298,90010,6,146.65622,29,42.159937
27400,23939,56874,3,197.8,11,NaN
27400,46575,85263,1,155.647041,19,39.489317
27400,100951,149305,21,194.533028,13,41.644172
27400,41370,70528,18,180.204345,21,33.495089
27500,54511,84470,9,140.247796,29,40.278298
27500,97679,149877,23,193.005633,12,39.415167
27500,145774,206788,4,191.941019,27,38.001192
27500,132000,179000,1,226.233333,19,NaN
27500,137900,184000,10,NaN,0,NaN
27500,150666,192346,3,177.871473,17,39.97865
27500,NaN,40807,8,95.533519,13,20.398924
27500,69579,117799,5,84.373125,32,38.862121
27500,97601,136546,9,80.497147,39,NaN
27500,131269,211014,10,234.351289,26,18.735147
27500,23439,47177,25,112.894507,11,23.022894
27600,54584,86568,22,214.815737,27,35.223971
27600,73846,100216,12,282.370661,33,38.191251
27600,60039,86166,0,100.949322,23,33.820934
27600,121592,153432,2,297.001608,24,40.015316
27600,103898,130784,11,147.128398,29,42.009814
27600,131887,174323,0,243.053713,24,35.271867
27600,150120,191972,3,178.038491,16,41.807428
27600,64818,91915,16,99.604608,17,32.461144
27600,153063,202542,10,266.938956,33,42.829146
27600,57327,87683,0,98.521771,23,34.760575
27600,NaN,117581,10,165.005839,27,34.998728
27600,54328,94216,24,188.393742,19,26.833312
27600,124139,157940,4,288.88654,24,38.226737
27600,123121,157337,2,283.282853,24,36.948274
27600,72468,106906,12,288.849552,32,38.984013
27600,112753,155166,6,124.990955,26,32.088681
27600,129311,188143,1,122.516885,39,30.474174
27600,74964,118507,5,91.711246,32,39.146756
27700,63962,101676,15,138.569413,30,37.384588
27700,103249,206521,24,196.781633,19,25.688176
27700,97834,132396,18,303.951914,26,6.887024
27700,54617,87722,9,132.411382,29,39.631103
27700,73148,101462,10,264.605389,33,40.475793
27700,NaN,65635,18,221.1,28,NaN
27700,61396,111627,20,87.0025,4,84.613889
27700,25947,49836,24,120.025852,10,23.810173
27700,77886,114494,9,118.471354,18,28.344078
27700,54541,78832,0,186.020843,19,39.614335
27700,149169,183234,8,314.785839,35,37.636683
27700,19300,39000,12,212.066667,46,NaN
27700,83300,NaN,20,247.933333,19,NaN
27700,85285,116468,9,312.807928,36,35.968024
27700,76055,126560,0,310.626334,23,38.983558
27700,NaN,42515,11,95.043074,13,20.209038
27700,120070,153652,4,300.168061,35,43.920191
27700,141930,182516,0,235.630576,19,41.958813
27700,35132,71456,13,84.874967,16,35.65073
27700,67446,99206,11,286.965971,32,38.995164
27800,114417,150849,5,285.386126,24,38.581924
27800,96332,123598,1,190.313775,38,33.855895
27800,19600,50594,24,137.234044,10,24.522375
27800,64804,97553,15,105.098664,17,32.177861
27800,127770,169440,2,235.728547,24,34.844155
27800,142356,177328,6,315.175567,35,38.595991
27800,181405,229116,0,297.998144,32,43.520428
27900,55859,92179,0,94.932544,23,33.097899
27900,73630,106757,11,282.759698,32,38.266573
27900,137006,207997,5,194.093147,28,36.906075
27900,66027,102745,9,298.103251,32,38.250306
27900,69589,115061,5,97.863845,32,41.473972
27900,62264,39604,10,118.778265,23,48.077531
27900,149359,192955,0,172.579591,16,40.135531
27900,142346,185057,9,155.548699,36,39.397043
27900,50988,81533,1,167.61445,18,40.620885
27900,113843,156282,7,109.959626,27,33.942465
27900,135511,184219,1,241.052283,19,38.606493
27900,90694,121543,5,107.046251,15,0.838118
28000,58002,86427,9,129.575352,29,39.362693
28000,59775,87390,8,138.486477,30,41.543805
28000,140770,209726,5,190.329522,27,38.886606
28000,49764,74526,24,294.594783,30,37.611309
28000,62376,104073,16,146.14193,30,39.75985
28000,77322,118082,7,80.658094,31,38.815438
28000,68000,106000,6,114.7,21,NaN
28000,86600,127000,6.5,234.366667,35,NaN
28000,28042,63500,14,121.733333,28,NaN
28000,96015,127551,0,196.523488,37,34.871643
28100,100420,207737,22,197.198122,19,26.372549
28100,135991,183598,0,131.589124,38,31.085618
28100,96160,128767,10,154.672858,29,41.117945
28100,86778,110851,9,398.402337,44,41.040589
28100,32470,54522,35,295.496684,23,38.799483
28100,61000,99000,7,129.166667,31,NaN
28100,72100,112000,20,120.733333,58,NaN
28100,112564,162129,7,115.564462,26,33.091681
28100,75768,NaN,9,133.121867,33,46.7518
28200,90485,123674,1,189.734742,25,41.676986
28200,76011,129352,1,302.803261,23,36.390474
28200,58232,97555,17,130.450765,29,38.09273
28200,44363,72966,16,82.270595,16,34.980525
28200,61038,87534,8,137.487819,30,39.360019
28200,118728,160486,7,112.520818,26,34.537342
28200,109184,207035,23,179.937751,18,23.662457
28200,44321,63050,19,182.247306,22,32.477167
28200,185607,227617,0,311.062755,33,42.435285
28200,NaN,117181,9,170.646154,26,31.601436
28200,148455,191419,1,186.983043,17,39.563303
28200,100353,131386,9,146.065483,28,38.679208
28200,51663,92860,24,172.340654,20,26.913005
28200,148772,186023,3,203.57586,17,43.304658
28200,66242,109762,8,130.969565,21,60.295413
28300,72572,117311,6,85.797248,32,39.876504
28300,NaN,29512,24,78.10907,14,30.513283
28300,126942,166797,0,244.722285,23,33.394854
28300,105000,147000,11,162.366667,17,NaN
28300,71973,119224,4,89.379952,32,39.981059
28300,68959,102048,12,278.714704,32,39.93275
28300,130028,178918,2,113.942639,39,33.440162
28300,137159,186153,0,112.172813,38,29.874731
28300,145931,239990,27,357.230954,19,38.26847
28300,104686,136033,13,291.171661,27,5.762995
28400,90823,126845,1,188.773455,25,42.896715
28400,72870,95647,11,139.045255,20,37.820678
28400,46126,66942,18,180.668308,21,33.769035
28400,150784,192411,0,173.305493,16,41.543254
28400,197852,243593,10,111.10868,26,41.214965
28400,207687,242544,8,134.00768,41,41.298387
28400,106020,206030,22,188.752469,18,25.330372
28400,112996,175817,17,303.282055,31,36.289003
28400,53480,90560,24,174.474724,19,24.490839
28400,183314,232345,1,300.90431,32,42.336227
28400,36484,73478,13,100.975091,16,34.763994
28400,206126,238745,9,119.069763,42,41.670188
28500,49461,83352,21,210.025058,26,37.301764
28500,73188,111925,5,123.613174,21,44.520555
28500,97262,131830,10,168.803532,29,42.324925
28500,NaN,41763,12,92.866989,13,21.901856
28500,108293,135317,5,219.615252,43,31.209731
28500,84908,108385,10,384.285047,45,41.342011
28500,43413,73248,13,102.567017,16,35.671505
28500,100145,130522,10,137.942869,29,39.072589
28500,137174,186118,1,115.294811,39,32.875126
28500,29338,62220,2,113.205924,6,36.877099
28600,32136,51599,35,284.083848,23,39.547734
28600,94165,130285,10,137.813331,28,42.080016
28600,85174,127306,1,193.073914,24,40.656249
28600,136546,185507,0,212.314099,19,40.516801
28600,26189,50409,36,287.496173,23,38.644395
28600,39009,75893,12,85.62552,15,33.975814
28600,105907,156126,10,165.090735,17,33.231301
28600,31634,65157,5,119.362026,6,40.159419
28600,126189,167157,19,239.227036,26,31.012749
28700,107281,155874,10,173.835836,17,32.740368
28700,137247,186685,0,110.495002,39,30.859724
28700,131767,214558,10,238.794891,27,20.523272
28700,67951,106093,11,263.743922,32,40.212235
28700,133188,179454,1,223.348663,19,41.136159
28700,25190,59841,1,201.176783,11,35.729287
28800,204455,245685,8,123.396747,42,42.345471
28800,132019,168828,0,231.286134,24,35.490306
28800,NaN,121560,8,175.20634,26,31.612038
28800,151328,194243,2,174.977053,17,42.11254
28800,NaN,44761,10,84.728268,14,22.841663
28800,134144,185910,2,122.503892,39,30.338219
28800,30357,56776,35,294.420021,22,37.537461
28900,225000,285000,15,258.733333,26,NaN
28900,135770,188368,0,229.753222,19,40.631871
28900,91683,127833,0,187.242403,37,33.168757
28900,134509,211558,10,247.844453,27,20.610707
28900,89945,124453,2,194.910249,25,42.719775
28900,NaN,117991,7,159.550025,27,32.165003
28900,63748,36392,9,124.247899,23,44.5785
28900,102108,147463,19,205.865895,13,41.654211
28900,75887,117989,4,92.090542,32,40.778888
28900,77916,130728,2,290.772608,23,39.095476
28900,109888,182229,16,302.226418,30,33.319062
28900,29515,49525,36,288.656247,24,39.605808
29000,152065,192445,2,166.948568,16,41.563839
29000,32109,49912,34,278.565003,23,39.796561
29000,149900,201000,5,131.933333,29,NaN
29000,79000,NaN,8,189.7,33,NaN
29000,72478,113000,1.5,114.666667,12,NaN
29000,101824,NaN,4,186.7,14,NaN
29200,116202,160084,6,124.121462,26,32.64453
29200,50105,83815,21,188.201029,26,35.595751
29200,139299,180818,1,226.861145,19,40.817309
29200,99600,143000,15,232.333333,40,NaN
29300,228059,291314,16,259.677202,26,28.173646
29300,68024,115954,6,109.91502,21,44.369171
29400,119256,160683,6,109.121197,27,33.301763
29400,48800,86000,5,52.766533,21,NaN
29400,39354,75553,13,77.342597,15,35.110449
29400,109457,145453,15,222.858711,40,40.697418
29500,232801,289260,13,264.431508,25,26.981363
29500,50079,80222,1,147.990118,19,38.139022
29500,48590,81354,0,157.026326,18,40.170618
29500,118000,169900,8,138.966667,23,NaN
29600,233916,291490,15,259.733465,25,25.105086
29700,46268,79463,0,161.276029,19,40.261962
29700,100657,148653,14,221.925311,40,42.302907
29800,134560,187551,1,225.092299,19,39.211937
29800,225481,290762,13,239.321631,26,24.777985
29800,34000,71000,10,115.666667,24,NaN
29900,230499,294326,15,250.491007,26,27.920662
29900,135955,182161,0,235.371038,18,38.699747
29900,73506,115000,11,77.133333,35,NaN
29900,22000,NaN,2,81.133333,10,NaN
29900,131756,167302,0,237.562241,24,35.043101
30000,74975,118886,12,85.045755,34,26.349132
30000,77853,114746,6,114.583722,21,43.294744
30000,79044,118685,12,92.118876,34,27.224985
30000,12223,35875.06,28.5,199.833333,15,NaN
30000,187000,293000,28,156.633333,23,NaN
30000,32657,76000,NaN,288.333333,16,NaN
30000,48000,97000,3,173.5,25,NaN
30000,224000,282000,5,209.366667,30,NaN
30000,8875,57000,0,100.466667,6,NaN
30000,NaN,50000,4,118.666667,15,NaN
30000,17696,53100,20,147.866667,28,NaN
30000,176000,240000,1,198.866667,13,NaN
30000,NaN,46200,0,200.933333,15,NaN
30000,109583,153132,10,162.384007,16,33.760305
30000,15214,38094,26,199.469791,15,39.549874
30000,20000,38000,0.9,59.833333,7,NaN
30100,24350,40356,0,81.84025,6,13.409996
30100,92249,NaN,2,180.680154,21,31.08912
30100,138322,186139,2,215.750868,19,39.189142
30100,228006,285921,15,250.539884,25,27.813291
30100,78124,116280,10,73.753384,35,26.406332
30100,42747,71360,10,89.516265,24,34.036664
30200,36000,73500,14,202.966667,33,NaN
30200,80951,116160,19,130.360362,58,50.352999
30200,124000,171366,13,176.5,28,NaN
30200,20956,39333,0,73.391798,7,13.495367
30200,106594,148695,13,239.918405,39,41.275209
30200,34955,79556,8,121.023313,23,32.804531
30300,137927,182588,1,248.980672,18,40.361852
30300,NaN,52545,1,187.722184,15,2.594364
30300,54352,79302,0,152.202777,19,41.629363
30300,109859,153240,10,172.68798,17,34.549496
30300,18306,66747,1,95.181438,6,37.582898
30300,36014,76525,14,88.934469,16,34.937272
30400,45747,78829,0,174.363748,18,41.256795
30400,40386,68120,12,98.820154,15,34.020257
30400,46948,80473,0,151.597097,19,37.753877
30400,55429,103948,3,182.484164,25,35.150981
30500,77246,121758,10,79.214172,34,26.521741
30500,57516,103086,3,166.199527,24,37.814089
30500,113822,148478,10,165.788278,16,31.163207
30500,108736,147531,13,228.610359,40,43.122762
30500,138082,181157,2,219.247307,19,40.874699
30500,10952,65166,0,91.951604,6,37.692624
30500,124225,181129,11,189.439171,28,43.168392
30500,18375,61738,20,141.703133,28,45.354789
30600,35332,71898,10,115.210896,24,33.07135
30600,78355,124426,11,81.223398,34,25.942578
30600,231344,284199,7,202.528604,29,15.8239
30600,54372,78653,0,156.41357,19,40.611094
30700,36804,83295,NaN,289.399816,15,42.21387
30700,14834,64870,1,99.704362,5,36.692324
30800,129062,176389,13,184.319376,28,40.894302
30800,29226,44735,1,66.24472,7,13.783965
30800,15428,45495,28,200.509124,15,42.387986
30800,195221,293118,29,151.957418,22,38.181027
30800,147577,187129,11,NaN,0,42.362253
30800,21172,37333,30,208.498696,15,41.358171
30800,125787,175196,13,157.877681,29,41.350975
30800,54981,82038,2,165.077847,19,41.239256
30900,230978,291013,12,268.394238,26,26.248191
30900,189798,301984,28,150.917363,22,37.236508
30900,106717,NaN,4,172.432355,13,47.795906
30900,190480,298239,27,164.604871,23,39.601452
31000,133471,188154,0,218.538261,18,40.315083
31000,67794,103535,7,116.89899,31,44.065429
31000,37507,71612,10,112.871444,24,31.784456
31000,118000,167000,17,127.033333,17,NaN
31000,30000,72000,20,127.3,14,NaN
31000,13542,58827,0,92.132908,6,36.256969
31000,51370,103298,0,175.609615,25,38.093415
31100,73386,108864,5,119.539518,21,42.826601
31100,136521,188264,1,227.651878,19,38.518645
31200,22907,46357,0,62.416297,6,15.028037
31200,234304,290923,14,260.919776,26,27.057234
31200,14906,64767,0,80.355571,5,35.039075
31200,124295,176185,12,171.214416,27,43.176819
31200,15557,62847,0,99.560442,6,37.394119
31200,38352,80550,21,116.437908,14,35.381863
31300,33658,76624,NaN,286.696289,15,40.357374
31300,119911,171916,16,140.449471,16,27.689911
31300,188655,298090,28,153.086855,22,40.296771
31300,106960,144201,15,230.413035,40,42.66666
31400,12617,36082,30,205.459887,15,41.979001
31400,16209,62450,1,108.387658,6,38.121275
31400,37750,76204,NaN,268.264931,16,41.448763
31500,16800,NaN,12,110.633333,20,NaN
31500,15391,NaN,2.6,57.833333,8,NaN
31500,22100,35000,1.9,85.233333,14,NaN
31500,16000,43040,0,98.433333,11,NaN
31500,49020,100700,4,169.689039,25,36.034645
31500,10879,58089,0,94.248036,5,38.662402
31500,224572,282839,7,212.755331,29,16.626489
31600,11478,66275,1,97.198634,5,35.945206
31600,15036,44220,28,204.700917,14,42.618223
31700,72809,109678,5,117.473922,21,41.512836
31700,55247,103246,3,177.276928,25,35.302774
31800,60279,97875,6,312.433333,46,NaN
31800,34302,77481,10,123.468827,24,33.634689
31800,126316,180750,14,167.857256,28,42.633437
31800,70680,114720,5,115.850249,20,43.069424
31800,71553,111237,6,114.123785,20,41.456708
31800,125864,175163,12,174.209344,28,40.584812
31800,37100,74796,10,109.776583,23,33.688866
31800,226152,283022,4,209.297376,29,15.734144
31800,195134,299299,29,161.885126,22,38.637024
31900,34498,82962,NaN,285.297489,16,41.155241
31900,15150,61388,1,101.859439,5,37.816571
31900,104092,143832,15,235.201819,40,43.691524
31900,23517,47805,0,78.8136,7,16.727748
31900,83226,115509,11,79.030116,34,26.52186
31900,16363,43218,29,200.301603,14,42.094179
32000,42478,85942,NaN,278.363883,16,40.257222
32000,33148,69965,13,112.510865,27,36.021509
32000,35219,76888,9,110.452521,23,32.364213
32000,232000,36300,3,206.033333,50,NaN
32000,92400,215000,2.5,165.333333,40,NaN
32000,22832,43358,1,68.328984,7,13.665798
32100,127901,176592,12,186.602239,27,40.959377
32100,120725,168783,15,121.56042,17,27.902222
32200,16232,60238,0,116.729746,5,37.999082
32200,118793,171024,16,119.603478,16,29.011328
32200,188427,293790,27,157.726291,23,37.065759
32200,108871,151667,11,227.415438,40,40.183099
32300,235343,45270,3,210.922403,49,41.264806
32300,195243,294372,27,150.209381,22,39.072776
32300,14163,60626,0,109.031088,6,36.501087
32300,167000,221100,4,185.7,21,NaN
32300,23448,45557,0,69.199731,7,15.778197
32300,28213,40515,0,55.044243,7,15.396877
32300,133193,174905,13,177.051648,28,39.47569
32300,194350,299720,28,170.196867,23,40.25151
32300,41877,78220,8,121.997729,23,31.876262
32400,51220,106361,3,172.362148,24,36.489097
32400,103000,149500,12,88.233333,38,NaN
32400,128523,179390,13,150.084287,28,43.144346
32500,124548,169881,16,129.524283,17,28.850814
32500,193409,297294,30,150.799854,22,40.59278
32500,232057,286938,15,249.954933,26,25.254772
32600,17918,40000,7,45.666667,7,NaN
32600,233216,38583,4,226.146989,49,40.222183
32600,79874,125000,30,340.9,20,NaN
32700,14955,38584,29,197.986315,14,41.529096
32700,39796,77819,NaN,294.430696,15,40.237073
32800,35458,78116,9,126.517705,23,33.688057
32800,13781,43371,28,203.839305,14,40.65778
32800,189564,296728,27,155.536897,23,38.053317
32800,37231,80347,9,113.936593,24,32.17002
32900,232792,293949,13,275.695805,26,27.878258
32900,NaN,55657,1,210.012265,15,1.909225
32900,49709,101222,2,181.909825,24,35.045596
32900,9200,66056,0,107.673438,6,37.189552
32900,37265,76154,7,128.731143,23,34.857977
33000,18026,57436,0,94.118968,5,37.749934
33000,232113,46286,3,214.352958,50,42.512
33000,54821,104724,1,164.300919,24,34.391907
33000,153000,164000,9,117.666667,32,NaN
33000,138000,190000,22,188.166667,22,NaN
33000,227543,289091,3,203.941586,29,17.425633
33000,104422,152298,15,227.677766,40,42.281702
33100,236847,46091,1,205.65066,49,41.832674
33100,111917,156552,12,107.2949,37,41.441549
33100,238018,44379,3,195.36526,49,40.415599
33200,36705,78040,19,120.090143,13,35.015749
33200,195971,298682,29,138.566648,22,39.887562
33200,119049,175867,17,112.467785,16,28.517817
33200,57419,103648,4,175.386723,25,34.286251
33200,23858,40268,0,56.603895,7,16.695829
33200,140690,195001,21,177.247554,22,38.98121
33300,19675,47894,6,42.43528,7,36.668617
33400,59000,85000,2,240.433333,26,NaN
33400,20921,37363,28,198.897047,14,42.556363
